Entity,Code,Year,Low-carbon energy (TWh growth - equivalent)
Trinidad and Tobago,TTO,1984,-0.009576667
Trinidad and Tobago,TTO,1985,0.012768891
Trinidad and Tobago,TTO,1986,0.028729718
Trinidad and Tobago,TTO,1987,0.015961118
Trinidad and Tobago,TTO,1988,-0.012768894
Trinidad and Tobago,TTO,1989,-0.0031922236
Trinidad and Tobago,TTO,1990,0.015961118
Trinidad and Tobago,TTO,1991,-0.019153342
Trinidad and Tobago,TTO,1992,0.015961118
Trinidad and Tobago,TTO,1993,-0.0063844547
Trinidad and Tobago,TTO,1994,0.012768894
Trinidad and Tobago,TTO,1995,0.0031922236
Trinidad and Tobago,TTO,1996,-0.051075276
Trinidad and Tobago,TTO,1997,0.0031922199
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.0067594424
Trinidad and Tobago,TTO,2001,0.030221388
Trinidad and Tobago,TTO,2002,-0.008637778
Trinidad and Tobago,TTO,2003,-0.04316305
Trinidad and Tobago,TTO,2004,0.037058886
Trinidad and Tobago,TTO,2005,-0.00277555
Trinidad and Tobago,TTO,2006,0.013713054
Trinidad and Tobago,TTO,2007,-0.021845281
Trinidad and Tobago,TTO,2008,0.003858894
Trinidad and Tobago,TTO,2009,-0.00213667
Trinidad and Tobago,TTO,2010,-0.059401944
Trinidad and Tobago,TTO,2011,-0.000055555254
Trinidad and Tobago,TTO,2012,-0.00008333381
Trinidad and Tobago,TTO,2013,-0.000055554323
Trinidad and Tobago,TTO,2014,0.0012499988
Trinidad and Tobago,TTO,2015,0.0016944455
Trinidad and Tobago,TTO,2016,-0.00008333381
Trinidad and Tobago,TTO,2017,-0.00008333288
Trinidad and Tobago,TTO,2018,-0.0013333336
Trinidad and Tobago,TTO,2019,-0.000055556186
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,-0.00008333288
Turkey,TUR,1966,0.5406852
Turkey,TUR,1967,0.2920227
Turkey,TUR,1968,2.364046
Turkey,TUR,1969,0.79549026
Turkey,TUR,1970,-1.2568827
Turkey,TUR,1971,-1.262392
Turkey,TUR,1972,1.7979517
Turkey,TUR,1973,-1.7063313
Turkey,TUR,1974,2.2567606
Turkey,TUR,1975,7.5753155
Turkey,TUR,1976,7.118973
Turkey,TUR,1977,0.7659607
Turkey,TUR,1978,1.9961338
Turkey,TUR,1979,2.8468018
Turkey,TUR,1980,3.1036072
Turkey,TUR,1981,3.666172
Turkey,TUR,1982,4.233963
Turkey,TUR,1983,-8.350536
Turkey,TUR,1984,6.223892
Turkey,TUR,1985,-4.1304665
Turkey,TUR,1986,-0.4027977
Turkey,TUR,1987,19.986057
Turkey,TUR,1988,30.58081
Turkey,TUR,1989,-32.572906
Turkey,TUR,1990,15.449654
Turkey,TUR,1991,-1.2469406
Turkey,TUR,1992,11.48159
Turkey,TUR,1993,21.883537
Turkey,TUR,1994,-9.963562
Turkey,TUR,1995,15.218597
Turkey,TUR,1996,14.434425
Turkey,TUR,1997,-1.5728989
Turkey,TUR,1998,6.988228
Turkey,TUR,1999,-22.641739
Turkey,TUR,2000,-11.105431
Turkey,TUR,2001,-20.591026
Turkey,TUR,2002,27.60624
Turkey,TUR,2003,3.9712524
Turkey,TUR,2004,30.327019
Turkey,TUR,2005,-19.64885
Turkey,TUR,2006,12.879471
Turkey,TUR,2007,-23.591934
Turkey,TUR,2008,-6.3415375
Turkey,TUR,2009,9.807716
Turkey,TUR,2010,48.137688
Turkey,TUR,2011,5.649536
Turkey,TUR,2012,18.643585
Turkey,TUR,2013,9.93277
Turkey,TUR,2014,-46.09166
Turkey,TUR,2015,82.69499
Turkey,TUR,2016,18.725098
Turkey,TUR,2017,-8.851486
Turkey,TUR,2018,27.01912
Turkey,TUR,2019,90.77432
Turkey,TUR,2020,-10.555969
Turkey,TUR,2021,-29.40738
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0.0035555558
Turkmenistan,TKM,1993,0.0023611113
Turkmenistan,TKM,1994,-0.0029444443
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0.0029444443
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0.002972221
Turkmenistan,TKM,1999,-0.002972221
Turkmenistan,TKM,2000,-0.0054444447
Turkmenistan,TKM,2001,-0.000055555254
Turkmenistan,TKM,2002,-0.00008333288
Turkmenistan,TKM,2003,-0.000055556186
Turkmenistan,TKM,2004,-0.000055555254
Turkmenistan,TKM,2005,-0.000055556186
Turkmenistan,TKM,2006,-0.000055555254
Turkmenistan,TKM,2007,-0.000055555254
Turkmenistan,TKM,2008,-0.000055556186
Turkmenistan,TKM,2009,-0.000055555254
Turkmenistan,TKM,2010,0.00038611144
Turkmenistan,TKM,2011,0.00076388847
Turkmenistan,TKM,2012,0.001375
Turkmenistan,TKM,2013,0.0022805547
Turkmenistan,TKM,2014,0.0033888891
Turkmenistan,TKM,2015,0.005555555
Turkmenistan,TKM,2016,0.0045833346
Turkmenistan,TKM,2017,-0.00022222474
Turkmenistan,TKM,2018,-0.0001666639
Turkmenistan,TKM,2019,-0.00011111051
Turkmenistan,TKM,2020,0
Turkmenistan,TKM,2021,0.006722221
USSR,OWID_USS,1966,31.297012
USSR,OWID_USS,1967,-9.076904
USSR,OWID_USS,1968,48.237152
USSR,OWID_USS,1969,34.36084
USSR,OWID_USS,1970,29.336853
USSR,OWID_USS,1971,7.925995
USSR,OWID_USS,1972,3.1529846
USSR,OWID_USS,1973,11.064941
USSR,OWID_USS,1974,48.928345
USSR,OWID_USS,1975,2.4333496
USSR,OWID_USS,1976,55.886322
USSR,OWID_USS,1977,69.8938
USSR,OWID_USS,1978,71.14819
USSR,OWID_USS,1979,27.16858
USSR,OWID_USS,1980,75.82483
USSR,OWID_USS,1981,45.654358
USSR,OWID_USS,1982,1.6749878
USSR,OWID_USS,1983,48.424072
USSR,OWID_USS,1984,158.849
Ukraine,UKR,1986,-30.241074
Ukraine,UKR,1987,18.758667
Ukraine,UKR,1988,68.13388
Ukraine,UKR,1989,-20.894073
Ukraine,UKR,1990,28.55545
Ukraine,UKR,1991,0.56285095
Ukraine,UKR,1992,-15.235001
Ukraine,UKR,1993,13.568665
Ukraine,UKR,1994,-14.955322
Ukraine,UKR,1995,-1.6490479
Ukraine,UKR,1996,21.784668
Ukraine,UKR,1997,3.2107697
Ukraine,UKR,1998,5.5042725
Ukraine,UKR,1999,-13.190399
Ukraine,UKR,2000,5.9608
Ukraine,UKR,2001,-2.6894073
Ukraine,UKR,2002,-3.515503
Ukraine,UKR,2003,6.8236847
Ukraine,UKR,2004,21.168411
Ukraine,UKR,2005,4.787567
Ukraine,UKR,2006,3.7334595
Ukraine,UKR,2007,-2.3134766
Ukraine,UKR,2008,-5.2291565
Ukraine,UKR,2009,-19.453094
Ukraine,UKR,2010,18.570251
Ukraine,UKR,2011,-4.842743
Ukraine,UKR,2012,-1.8224487
Ukraine,UKR,2013,-9.1719055
Ukraine,UKR,2014,-1.4694519
Ukraine,UKR,2015,-11.745102
Ukraine,UKR,2016,-12.841995
Ukraine,UKR,2017,14.761185
Ukraine,UKR,2018,1.333435
Ukraine,UKR,2019,-7.4315186
Ukraine,UKR,2020,-4.4688263
Ukraine,UKR,2021,35.9765
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017749999
United Arab Emirates,ARE,2010,0.03338722
United Arab Emirates,ARE,2011,0.005955834
United Arab Emirates,ARE,2012,0.009376943
United Arab Emirates,ARE,2013,0.17071833
United Arab Emirates,ARE,2014,0.6256036
United Arab Emirates,ARE,2015,-0.0069177747
United Arab Emirates,ARE,2016,0.0048941374
United Arab Emirates,ARE,2017,1.125595
United Arab Emirates,ARE,2018,1.4952136
United Arab Emirates,ARE,2019,6.5217276
United Arab Emirates,ARE,2020,6.098233
United Kingdom,GBR,1966,14.1955185
United Kingdom,GBR,1967,9.71479
United Kingdom,GBR,1968,4.8266983
United Kingdom,GBR,1969,6.9501495
United Kingdom,GBR,1970,-5.0482407
United Kingdom,GBR,1971,0.91944885
United Kingdom,GBR,1972,5.1926575
United Kingdom,GBR,1973,-2.5436172
United Kingdom,GBR,1974,16.635818
United Kingdom,GBR,1975,-9.993195
United Kingdom,GBR,1976,18.569801
United Kingdom,GBR,1977,9.248871
United Kingdom,GBR,1978,-7.5905685
United Kingdom,GBR,1979,3.7618942
United Kingdom,GBR,1980,-4.6782
United Kingdom,GBR,1981,4.059288
United Kingdom,GBR,1982,17.379578
United Kingdom,GBR,1983,16.900238
United Kingdom,GBR,1984,11.497757
United Kingdom,GBR,1985,18.47139
United Kingdom,GBR,1986,-3.3131409
United Kingdom,GBR,1987,-12.621399
United Kingdom,GBR,1988,25.385101
United Kingdom,GBR,1989,23.168655
United Kingdom,GBR,1990,-14.048935
United Kingdom,GBR,1991,12.177582
United Kingdom,GBR,1992,21.038681
United Kingdom,GBR,1993,33.89058
United Kingdom,GBR,1994,0.76693726
United Kingdom,GBR,1995,1.0944824
United Kingdom,GBR,1996,13.283813
United Kingdom,GBR,1997,14.321442
United Kingdom,GBR,1998,8.294312
United Kingdom,GBR,1999,-9.310394
United Kingdom,GBR,2000,-27.584106
United Kingdom,GBR,2001,11.582703
United Kingdom,GBR,2002,-3.2328796
United Kingdom,GBR,2003,-0.13531494
United Kingdom,GBR,2004,-15.358368
United Kingdom,GBR,2005,12.13446
United Kingdom,GBR,2006,-13.742798
United Kingdom,GBR,2007,-28.725174
United Kingdom,GBR,2008,-18.10994
United Kingdom,GBR,2009,55.3956
United Kingdom,GBR,2010,-14.810028
United Kingdom,GBR,2011,41.24707
United Kingdom,GBR,2012,17.504272
United Kingdom,GBR,2013,34.640167
United Kingdom,GBR,2014,14.996033
United Kingdom,GBR,2015,66.72208
United Kingdom,GBR,2016,1.2051697
United Kingdom,GBR,2017,37.66745
United Kingdom,GBR,2018,19.656738
United Kingdom,GBR,2019,6.816986
United Kingdom,GBR,2020,23.441528
United Kingdom,GBR,2021,-47.417786
United States,USA,1966,10.742126
United States,USA,1967,87.04437
United States,USA,1968,21.972473
United States,USA,1969,88.70795
United States,USA,1970,16.089233
United States,USA,1971,105.26807
United States,USA,1972,73.18103
United States,USA,1973,90.31152
United States,USA,1974,178.19495
United States,USA,1975,169.2843
United States,USA,1976,15.912109
United States,USA,1977,-7.477173
United States,USA,1978,258.91016
United States,USA,1979,-61.530273
United States,USA,1980,-21.263306
United States,USA,1981,20.654053
United States,USA,1982,172.32703
United States,USA,1983,111.42651
United States,USA,1984,86.51062
United States,USA,1985,49.926025
United States,USA,1986,126.60864
United States,USA,1987,12.7146
United States,USA,1988,133.5503
United States,USA,1989,170.18555
United States,USA,1990,240.06836
United States,USA,1991,105.12109
United States,USA,1992,-71.79761
United States,USA,1993,67.69043
United States,USA,1994,34.309326
United States,USA,1995,244.08887
United States,USA,1996,107.55591
United States,USA,1997,-103.6687
United States,USA,1998,35.86499
United States,USA,1999,155.03198
United States,USA,2000,-44.43921
United States,USA,2001,-152.81445
United States,USA,2002,187.83301
United States,USA,2003,-15.877197
United States,USA,2004,58.431152
United States,USA,2005,-1.2539062
United States,USA,2006,114.58057
United States,USA,2007,-24.951172
United States,USA,2008,123.05542
United States,USA,2009,99.77466
United States,USA,2010,68.53296
United States,USA,2011,198.16772
United States,USA,2012,-120.68506
United States,USA,2013,152.05322
United States,USA,2014,61.79492
United States,USA,2015,21.95044
United States,USA,2016,218.40234
United States,USA,2017,198.89551
United States,USA,2018,47.393555
United States,USA,2019,74.21777
United States,USA,2020,55.268066
United States,USA,2021,123.07764
Upper-middle-income countries,,1966,46.832855
Upper-middle-income countries,,1967,-6.642151
Upper-middle-income countries,,1968,71.16046
Upper-middle-income countries,,1969,50.16211
Upper-middle-income countries,,1970,65.455505
Upper-middle-income countries,,1971,40.620544
Upper-middle-income countries,,1972,53.77118
Upper-middle-income countries,,1973,55.41449
Upper-middle-income countries,,1974,110.19348
Upper-middle-income countries,,1975,51.743896
Upper-middle-income countries,,1976,111.83856
Upper-middle-income countries,,1977,121.75757
Upper-middle-income countries,,1978,98.49292
Upper-middle-income countries,,1979,114.163574
Upper-middle-income countries,,1980,156.01428
Upper-middle-income countries,,1981,117.112305
Upper-middle-income countries,,1982,71.283325
Upper-middle-income countries,,1983,110.237915
Upper-middle-income countries,,1984,265.1703
Upper-middle-income countries,,1985,-149.36462
Upper-middle-income countries,,1986,45.23352
Upper-middle-income countries,,1987,112.61377
Upper-middle-income countries,,1988,152.05273
Upper-middle-income countries,,1989,24.925293
Upper-middle-income countries,,1990,30.101807
Upper-middle-income countries,,1991,39.00586
Upper-middle-income countries,,1992,50.487793
Upper-middle-income countries,,1993,175.84033
Upper-middle-income countries,,1994,73.45264
Upper-middle-income countries,,1995,185.07324
Upper-middle-income countries,,1996,21.393066
Upper-middle-income countries,,1997,91.72388
Upper-middle-income countries,,1998,25.213379
Upper-middle-income countries,,1999,47.864258
Upper-middle-income countries,,2000,167.70215
Upper-middle-income countries,,2001,103.995605
Upper-middle-income countries,,2002,110.74219
Upper-middle-income countries,,2003,70.73462
Upper-middle-income countries,,2004,336.35938
Upper-middle-income countries,,2005,189.06421
Upper-middle-income countries,,2006,222.76074
Upper-middle-income countries,,2007,190.47656
Upper-middle-income countries,,2008,472.73926
Upper-middle-income countries,,2009,39.182617
Upper-middle-income countries,,2010,479.18066
Upper-middle-income countries,,2011,133.37793
Upper-middle-income countries,,2012,566.4756
Upper-middle-income countries,,2013,280.72998
Upper-middle-income countries,,2014,559.1118
Upper-middle-income countries,,2015,463.9336
Upper-middle-income countries,,2016,635.0708
Upper-middle-income countries,,2017,535.7285
Upper-middle-income countries,,2018,709.1553
Upper-middle-income countries,,2019,770.8262
Upper-middle-income countries,,2020,564.92285
Upper-middle-income countries,,2021,842.7881
Uzbekistan,UZB,1986,-2.4045334
Uzbekistan,UZB,1987,6.364174
Uzbekistan,UZB,1988,1.163063
Uzbekistan,UZB,1989,-4.9136143
Uzbekistan,UZB,1990,3.388258
Uzbekistan,UZB,1991,-1.8244629
Uzbekistan,UZB,1992,0.73924637
Uzbekistan,UZB,1993,3.184679
Uzbekistan,UZB,1994,-0.597311
Uzbekistan,UZB,1995,-2.8623657
Uzbekistan,UZB,1996,0.99650383
Uzbekistan,UZB,1997,-2.2118263
Uzbekistan,UZB,1998,-0.05618286
Uzbekistan,UZB,1999,-0.19516182
Uzbekistan,UZB,2000,0.55295753
Uzbekistan,UZB,2001,0.29253006
Uzbekistan,UZB,2002,0.37924004
Uzbekistan,UZB,2003,2.694107
Uzbekistan,UZB,2004,-2.038248
Uzbekistan,UZB,2005,0.97592735
Uzbekistan,UZB,2006,-3.0428677
Uzbekistan,UZB,2007,1.6134014
Uzbekistan,UZB,2008,-5.9335966
Uzbekistan,UZB,2009,5.781358
Uzbekistan,UZB,2010,4.6318283
Uzbekistan,UZB,2011,-6.954729
Uzbekistan,UZB,2012,1.6418571
Uzbekistan,UZB,2013,-0.33657837
Uzbekistan,UZB,2014,-0.33257675
Uzbekistan,UZB,2015,-0.5427666
Uzbekistan,UZB,2016,2.163372
Uzbekistan,UZB,2017,2.7431927
Uzbekistan,UZB,2018,-5.498889
Uzbekistan,UZB,2019,1.4720278
Uzbekistan,UZB,2020,-3.9453669
Uzbekistan,UZB,2021,1.3465433
Venezuela,VEN,1966,0.076881886
Venezuela,VEN,1967,0.71263456
Venezuela,VEN,1968,3.2881722
Venezuela,VEN,1969,1.3069887
Venezuela,VEN,1970,2.7026882
Venezuela,VEN,1971,3.8026886
Venezuela,VEN,1972,1.8629026
Venezuela,VEN,1973,0.6061821
Venezuela,VEN,1974,4.3822575
Venezuela,VEN,1975,3.6193562
Venezuela,VEN,1976,4.870161
Venezuela,VEN,1977,4.6868267
Venezuela,VEN,1978,0.2040329
Venezuela,VEN,1979,5.9376335
Venezuela,VEN,1980,1.0260735
Venezuela,VEN,1981,1.481453
Venezuela,VEN,1982,2.1467743
Venezuela,VEN,1983,6.6502686
Venezuela,VEN,1984,6.4462357
Venezuela,VEN,1985,7.111557
Venezuela,VEN,1986,7.425003
Venezuela,VEN,1987,16.807526
Venezuela,VEN,1988,9.935486
Venezuela,VEN,1989,1.3690872
Venezuela,VEN,1990,6.8513412
Venezuela,VEN,1991,22.351875
Venezuela,VEN,1992,8.069641
Venezuela,VEN,1993,0.61209106
Venezuela,VEN,1994,11.254303
Venezuela,VEN,1995,0.49086
Venezuela,VEN,1996,7.0878906
Venezuela,VEN,1997,10.11586
Venezuela,VEN,1998,1.9368286
Venezuela,VEN,1999,7.915863
Venezuela,VEN,2000,6.7596893
Venezuela,VEN,2001,-8.390381
Venezuela,VEN,2002,-3.7929688
Venezuela,VEN,2003,1.780426
Venezuela,VEN,2004,26.381454
Venezuela,VEN,2005,18.804459
Venezuela,VEN,2006,10.917679
Venezuela,VEN,2007,3.1359558
Venezuela,VEN,2008,8.878433
Venezuela,VEN,2009,-3.9439545
Venezuela,VEN,2010,-26.94223
Venezuela,VEN,2011,16.621246
Venezuela,VEN,2012,-5.275467
Venezuela,VEN,2013,-1.7621155
Venezuela,VEN,2014,-4.35289
Venezuela,VEN,2015,-16.441025
Venezuela,VEN,2016,-33.300507
Venezuela,VEN,2017,18.42949
Venezuela,VEN,2018,-32.53598
Venezuela,VEN,2019,-22.948883
Venezuela,VEN,2020,29.980423
Venezuela,VEN,2021,-0.738266
Vietnam,VNM,1966,0.14784944
Vietnam,VNM,1967,0.11827946
Vietnam,VNM,1968,0.14784944
Vietnam,VNM,1969,0.17741942
Vietnam,VNM,1970,0.17741942
Vietnam,VNM,1971,0.04139781
Vietnam,VNM,1972,-0.5677419
Vietnam,VNM,1973,-0.0059138536
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0.23655915
Vietnam,VNM,1976,0.16854823
Vietnam,VNM,1977,0.12715054
Vietnam,VNM,1978,0.59139776
Vietnam,VNM,1979,0.591398
Vietnam,VNM,1980,1.4430103
Vietnam,VNM,1981,0.05618334
Vietnam,VNM,1982,0.15672016
Vietnam,VNM,1983,-0.9965055
Vietnam,VNM,1984,1.1118281
Vietnam,VNM,1985,-0.36075306
Vietnam,VNM,1986,-0.20698881
Vietnam,VNM,1987,-0.06801081
Vietnam,VNM,1988,1.2034945
Vietnam,VNM,1989,6.052957
Vietnam,VNM,1990,4.52715
Vietnam,VNM,1991,2.8032255
Vietnam,VNM,1992,2.6938171
Vietnam,VNM,1993,2.1793022
Vietnam,VNM,1994,3.7790318
Vietnam,VNM,1995,3.9594078
Vietnam,VNM,1996,4.216667
Vietnam,VNM,1997,-1.0379028
Vietnam,VNM,1998,-1.6618271
Vietnam,VNM,1999,7.921776
Vietnam,VNM,2000,2.2975807
Vietnam,VNM,2001,10.469963
Vietnam,VNM,2002,-0.3801651
Vietnam,VNM,2003,1.9448051
Vietnam,VNM,2004,-3.716484
Vietnam,VNM,2005,-3.839119
Vietnam,VNM,2006,8.787113
Vietnam,VNM,2007,7.402252
Vietnam,VNM,2008,9.501373
Vietnam,VNM,2009,10.750549
Vietnam,VNM,2010,-4.470909
Vietnam,VNM,2011,34.14437
Vietnam,VNM,2012,32.848686
Vietnam,VNM,2013,11.502213
Vietnam,VNM,2014,10.832153
Vietnam,VNM,2015,-14.127213
Vietnam,VNM,2016,17.870056
Vietnam,VNM,2017,61.776352
Vietnam,VNM,2018,-8.819168
Vietnam,VNM,2019,-33.95146
Vietnam,VNM,2020,32.914307
Vietnam,VNM,2021,48.333008
Western Africa (BP),,1966,1.3410537
Western Africa (BP),,1967,2.9662194
Western Africa (BP),,1968,3.1948757
Western Africa (BP),,1969,2.887454
Western Africa (BP),,1970,1.9403191
Western Africa (BP),,1971,0.4670248
Western Africa (BP),,1972,1.2203083
Western Africa (BP),,1973,2.6267653
Western Africa (BP),,1974,1.3359661
Western Africa (BP),,1975,1.1995716
Western Africa (BP),,1976,2.0480633
Western Africa (BP),,1977,0.94919777
Western Africa (BP),,1978,-2.6304836
Western Africa (BP),,1979,7.2970486
Western Africa (BP),,1980,0.48950768
Western Africa (BP),,1981,0.02980423
Western Africa (BP),,1982,-0.7333336
Western Africa (BP),,1983,-10.949732
Western Africa (BP),,1984,-1.779872
Western Africa (BP),,1985,9.10753
Western Africa (BP),,1986,5.1924725
Western Africa (BP),,1987,-0.59412193
Western Africa (BP),,1988,3.1166687
Western Africa (BP),,1989,2.7204323
Western Africa (BP),,1990,0.6771126
Western Africa (BP),,1991,5.8509254
Western Africa (BP),,1992,1.1575699
Western Africa (BP),,1993,-1.7724457
Western Africa (BP),,1994,-0.5678253
Western Africa (BP),,1995,2.0764961
Western Africa (BP),,1996,1.5809097
Western Africa (BP),,1997,1.0050011
Western Africa (BP),,1998,-9.203148
Western Africa (BP),,1999,6.0853043
Western Africa (BP),,2000,3.0077934
Western Africa (BP),,2001,0.89757156
Western Africa (BP),,2002,2.342907
Western Africa (BP),,2003,-5.5863724
Western Africa (BP),,2004,6.07642
Western Africa (BP),,2005,-1.3097267
Western Africa (BP),,2006,-4.4793243
Western Africa (BP),,2007,-4.5508575
Western Africa (BP),,2008,5.736374
Western Africa (BP),,2009,-1.1678848
Western Africa (BP),,2010,5.3345985
Western Africa (BP),,2011,0.37065887
Western Africa (BP),,2012,0.99035645
Western Africa (BP),,2013,-1.7498474
Western Africa (BP),,2014,1.7909393
Western Africa (BP),,2015,-6.5947456
Western Africa (BP),,2016,1.9636116
Western Africa (BP),,2017,7.3241806
Western Africa (BP),,2018,3.5215492
Western Africa (BP),,2019,7.208927
Western Africa (BP),,2020,-0.38210678
Western Africa (BP),,2021,4.2049065
World,OWID_WRL,1966,210.45337
World,OWID_WRL,1967,84.272705
World,OWID_WRL,1968,196.70142
World,OWID_WRL,1969,215.81177
World,OWID_WRL,1970,214.03711
World,OWID_WRL,1971,250.6062
World,OWID_WRL,1972,297.56445
World,OWID_WRL,1973,207.61914
World,OWID_WRL,1974,563.2578
World,OWID_WRL,1975,345.75098
World,OWID_WRL,1976,174.08203
World,OWID_WRL,1977,454.62744
World,OWID_WRL,1978,623.2998
World,OWID_WRL,1979,324.5869
World,OWID_WRL,1980,294.23584
World,OWID_WRL,1981,484.26562
World,OWID_WRL,1982,331.58545
World,OWID_WRL,1983,602.29443
World,OWID_WRL,1984,848.27246
World,OWID_WRL,1985,796.52637
World,OWID_WRL,1986,416.7119
World,OWID_WRL,1987,497.91504
World,OWID_WRL,1988,650.0625
World,OWID_WRL,1989,162.53809
World,OWID_WRL,1990,419.2578
World,OWID_WRL,1991,443.3955
World,OWID_WRL,1992,71.18555
World,OWID_WRL,1993,620.9072
World,OWID_WRL,1994,189.26758
World,OWID_WRL,1995,680.23535
World,OWID_WRL,1996,348.2666
World,OWID_WRL,1997,130.18066
World,OWID_WRL,1998,210.52148
World,OWID_WRL,1999,363.7256
World,OWID_WRL,2000,350.84863
World,OWID_WRL,2001,-53.61133
World,OWID_WRL,2002,276.73242
World,OWID_WRL,2003,-172.30664
World,OWID_WRL,2004,945.2197
World,OWID_WRL,2005,346.93555
World,OWID_WRL,2006,503.11328
World,OWID_WRL,2007,162.47266
World,OWID_WRL,2008,728.86914
World,OWID_WRL,2009,99.7168
World,OWID_WRL,2010,1039.5371
World,OWID_WRL,2011,209.82617
World,OWID_WRL,2012,297.66992
World,OWID_WRL,2013,903.8711
World,OWID_WRL,2014,809.7383
World,OWID_WRL,2015,601.2207
World,OWID_WRL,2016,951.8574
World,OWID_WRL,2017,1016.83594
World,OWID_WRL,2018,1239.9336
World,OWID_WRL,2019,1192.6602
World,OWID_WRL,2020,827.0488
World,OWID_WRL,2021,1431.8535
